"20230525T",0,0,0,0,0
"20230526T",0,0,0,0,0
"20230527T",0,0,0,0,0
"20230528T",0,0,0,0,0
"20230529T",0,0,0,0,0
"20230530T",0,0,0,0,0
"20230531T",1,1,1,1,0
"20230601T",1,1,1,1,0
"20230602T",1,1,1,1,0
"20230603T",0,0,0,0,0
"20230604T",0,0,0,0,0
"20230605T",0,0,0,0,0
"20230606T",0,0,0,0,0
"20230607T",0,0,0,0,0
"20230608T",0,0,0,0,0
"20230609T",0,0,0,0,0
"20230610T",0,0,0,0,0
"20230611T",0,0,0,0,0
"20230612T",0,0,0,0,0
"20230613T",1,1,1,1,0
"20230614T",1,1,1,1,0
"20230615T",1,1,1,1,0
"20230616T",0,0,0,0,0
"20230617T",0,0,0,0,0
"20230618T",0,0,0,0,0
"20230619T",0,0,0,0,0
"20230620T",0,0,0,0,0
"20230621T",0,0,0,0,0
"20230622T",0,0,0,0,0
"20230623T",0,0,0,0,0
"20230624T",0,0,0,0,0
"20230625T",0,0,0,0,0
"20230626T",0,0,0,0,0
"20230627T",0,0,0,0,0
"20230628T",0,0,0,0,0
"20230629T",0,0,0,0,0
"20230630T",1,1,1,1,0
"20230701T",1,1,1,1,0
"20230702T",1,1,1,1,0
"20230703T",1,1,1,1,0
"20230704T",1,1,1,1,0
"20230705T",0,0,0,0,0
"20230706T",0,0,0,0,0
"20230707T",0,0,0,0,0
"20230708T",0,0,0,0,0
"20230709T",0,0,0,0,0
"20230710T",0,0,0,0,0
"20230711T",1,1,1,1,0
"20230712T",1,1,1,1,0
"20230713T",1,1,1,1,0
"20230714T",0,0,0,0,0
"20230715T",0,0,0,0,0
"20230716T",0,0,0,0,0
"20230717T",0,0,0,0,0
"20230718T",0,0,0,0,0
"20230719T",0,0,0,0,0
"20230720T",0,0,0,0,0
"20230721T",0,0,0,0,0
"20230722T",0,0,0,0,0
"20230723T",0,0,0,0,0
"20230724T",0,0,0,0,0
"20230725T",0,0,0,0,0
"20230726T",0,0,0,0,0
"20230727T",0,0,0,0,0
"20230728T",0,0,0,0,0
"20230729T",0,0,0,0,0
"20230730T",0,0,0,0,0
"20230731T",1,1,1,1,0
"20230801T",1,1,1,1,0
"20230802T",1,1,1,1,0
"20230803T",0,0,0,0,0
"20230804T",0,0,0,0,0
"20230805T",0,0,0,0,0
"20230806T",0,0,0,0,0
"20230807T",0,0,0,0,0
"20230808T",1,1,1,1,0
"20230809T",1,1,1,1,0
"20230810T",1,1,1,1,0
"20230811T",0,0,0,0,0
"20230812T",0,0,0,0,0
"20230813T",0,0,0,0,0
"20230814T",0,0,0,0,0
"20230815T",0,0,0,0,0
"20230816T",0,0,0,0,0
"20230817T",0,0,0,0,0
"20230818T",0,0,0,0,0
"20230819T",0,0,0,0,0
"20230820T",0,0,0,0,0
"20230821T",0,0,0,0,0
"20230822T",0,0,0,0,0
"20230823T",0,0,0,0,0
"20230824T",0,0,0,0,0
"20230825T",0,0,0,0,0
"20230826T",0,0,0,0,0
"20230827T",0,0,0,0,0
"20230828T",0,0,0,0,0
"20230829T",0,0,0,0,0
"20230830T",0,0,0,0,0
"20230831T",0,0,0,0,0
"20230901T",1,1,1,1,0
