"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxPercentDD","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"52",24.8736111111111,113,100,406.794370709762,321.009066365054,1.4067606792677,3,50,16.3544556877005,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/55/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"32",24.8736111111111,110,99,336.955439382584,546.452982989789,1.46643977203942,3,50,13.5467036883947,"SEQ","AUDCAD","5 mins","40/50/2/1/30/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"53",24.8736111111111,113,99,329.577273926452,509.858456421565,1.46643977203942,3,50,13.2500774597714,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/60/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"55",24.8736111111111,111,98,315.514659468623,509.858456421565,1.46643977203942,3,50,12.6847146584069,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/70/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"57",24.8736111111111,110,98,417.56677538667,317.524764822603,1.4067606792677,3,50,16.787541363471,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/80/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"58",24.8736111111111,110,98,428.795588760959,317.524764822603,1.4067606792677,3,50,17.2389761520962,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/85/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"28",24.8736111111111,109,97,352.50419757299,378.449306738525,1.45743623716462,3,50,14.1718142974232,"SEQ","AUDCAD","5 mins","40/50/2/2.5/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"47",24.8736111111111,110,97,330.436155852036,509.858456421565,1.46643977203942,3,50,13.2846073043423,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/30/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"56",24.8736111111111,109,97,372.186649571233,317.524764822603,1.4067606792677,3,50,14.9631128310508,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/75/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"29",24.8736111111111,106,96,376.185739276558,144.78003020616,1.45743623716462,2,50,15.1238892332973,"SEQ","AUDCAD","5 mins","40/50/2/3/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"60",24.8736111111111,108,96,463.773887391194,317.524764822603,1.4067606792677,3,50,18.6452174282014,"SEQ","AUDCAD","5 mins","40/50/2/1/15/1.5/95/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"27",24.8736111111111,108,95,395.311836312139,283.740804515917,1.45743623716462,3,50,15.8928204894042,"SEQ","AUDCAD","5 mins","40/50/2/2/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
