"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"379",721.161805555556,807,710,5875.2262910339,6000,4,6.84509178751291,8.14689053936773,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/80/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"389",721.161805555556,720,637,5002.65478769595,6000,4,6.84937109103189,6.93693807569592,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/90/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"399",721.161805555556,645,574,5328.26400999999,1515.93446,3,10,7.38844454733054,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/100/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"340",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","30/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"438",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"526",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","50/25/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"618",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/5/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"718",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/10/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"818",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/15/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"918",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/20/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1126",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/30/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1220",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","5 mins/1 hour","40/25/1/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1517",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","1 hour/1 hour","40/25/4/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2120",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/70/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2219",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/80/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2317",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/90/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2416",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/100/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2516",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/15 mins","40/25/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2616",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/30 mins","40/25/2/60/3/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3316",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/40/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4217",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2.5/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"439",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/10/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"448",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/20/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"468",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/40/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"478",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/50/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"487",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/60/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"497",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/70/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"507",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/80/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5117",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/90/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"527",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/100/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"536",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/1.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"546",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/2","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"556",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","40/25/2/60/4/30/2/30/2.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2018",721.161805555556,3357,2464,31337.1186798519,6000,6,4.48459858344622,43.4536583030918,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3816",721.161805555556,2078,1651,12546.3209466663,6000,6,3.81045976973292,17.3973730305935,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/10/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1319",721.161805555556,2071,1628,19020.6221523513,6000,5,5.51079222711876,26.3749716163885,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/40/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"619",721.161805555556,2049,1608,14150.1739811666,6000,6,3.9462734470016,19.6213580255624,"SEQ","NZDUSD","15 mins/1 hour","10/30/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3916",721.161805555556,2023,1588,14758.7647757647,6000,6,3.9462734470016,20.4652612798803,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/20/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1418",721.161805555556,2006,1585,18681.1302385119,6000,5,5.5343385056582,25.9042146916261,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/50/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4815",721.161805555556,2003,1582,14243.443341154,6000,6,3.94627344700161,19.7506901106353,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/30/1.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"41110",721.161805555556,1992,1567,13987.0741300766,6000,6,3.80869224746804,19.3951953948829,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/40/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4915",721.161805555556,1962,1544,15726.1224483094,6000,6,3.81045976973292,21.806649114195,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/30/2","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4218",721.161805555556,1961,1540,15177.024923588,6000,6,3.9462734470016,21.0452422835901,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/50/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4316",721.161805555556,1934,1508,14599.8714678088,6000,6,3.80869224746804,20.2449316579677,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/60/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4416",721.161805555556,1922,1496,16760.6472172337,6000,6,3.95096574417092,23.2411742941959,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/70/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4516",721.161805555556,1918,1495,16981.3684269473,6000,6,3.9462734470016,23.5472376602994,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/80/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4615",721.161805555556,1898,1482,17404.3831160523,6000,6,3.9462734470016,24.1338115551539,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/90/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4715",721.161805555556,1871,1460,18106.3890420329,6000,6,3.9462734470016,25.1072490286482,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/100/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2816",721.161805555556,1770,1401,13249.3506916994,6000,6,4.06045242719537,18.3722301841715,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/40/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2417",721.161805555556,1826,1358,22078.2676154547,6000,5,4.64905231195567,30.614859862755,"SEQ","NZDUSD","15 mins/4 hours","10/25/2/60/6/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2916",721.161805555556,1586,1261,9928.24491236967,6000,5,4.05202828631802,13.7670143314389,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/50/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3016",721.161805555556,1372,1096,7412.33332868031,6000,5,4.05202828631802,10.2783221068816,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/60/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"31110",721.161805555556,1207,969,15666.9454399998,3243.00268999995,4,10,21.7245912350149,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/70/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3219",721.161805555556,1065,869,15976.4005199997,3608.89591999994,5,10,22.1536975432193,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/80/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3317",721.161805555556,917,761,13522.7758199999,3524.84524999994,5,10,18.7513755107739,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/90/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3416",721.161805555556,800,672,11593.2113200001,3502.31180999993,5,10,16.075742268504,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/100/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1106",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/5/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2106",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/10/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3106",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/15/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4106",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/20/2/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"719",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","5 mins/1 hour","10/25/1/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"919",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","30 mins/1 hour","10/25/3/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1019",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","1 hour/1 hour","10/25/4/60/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"11113",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/20/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"12110",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/30/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1618",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/70/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1718",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/80/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1818",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/90/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1918",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/100/4/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"21111",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/30 mins","10/25/2/60/3/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2318",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/2 hours","10/25/2/60/5/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2517",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/10/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"2617",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/20/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3516",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/1.5/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3716",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2.5/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"5015",0,0,0,0,0,0,0,0,"SEQ","NZDUSD","15 mins/1 hour","10/25/2/60/4/30/2/30/2.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3326",721.161805555556,3494,2605,24557.4667161694,6000,6,4.18395757156291,34.0526446727878,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/10/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3426",721.161805555556,3403,2510,27883.7989700741,6000,6,4.18395757156291,38.665107823609,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/20/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"1426",721.161805555556,3414,2498,28042.8661207675,6000,6,4.48459858344622,38.8856785047904,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/50/2/30/2/30/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4323",721.161805555556,3357,2464,31337.1186798519,6000,6,4.48459858344622,43.4536583030918,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/30/1.5","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3626",721.161805555556,3322,2433,31522.4809448086,6000,6,4.18395757156291,43.7106911402842,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/40/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4423",721.161805555556,3285,2409,31174.7853679796,6000,6,4.18395757156291,43.2285585950628,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/30/2","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3725",721.161805555556,3274,2398,34982.9684929185,6000,6,4.18395757156291,48.5091809125539,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/50/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3825",721.161805555556,3234,2351,35054.5390535721,6000,6,4.18395757156291,48.6084243279736,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/60/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"3925",721.161805555556,3223,2347,34538.5065378368,6000,6,4.18395757156291,47.8928671371186,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/70/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4025",721.161805555556,3194,2326,35445.2829472749,6000,6,4.18395757156291,49.1502498804262,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/80/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4126",721.161805555556,3150,2281,35455.8361560095,6000,6,4.18395757156291,49.164883501693,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/90/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"4223",721.161805555556,3129,2270,35972.9104311563,6000,6,4.18395757156291,49.8818852496551,"SEQ","NZDUSD","15 mins/15 mins","10/25/2/60/2/30/2/100/1","ReEntExt/BlaiFast_Len/BlaiFast_TF/BlaiSlow_Len/BlaiSlow_TF/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
