"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"452",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/10/5/-1.2/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"472",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/10/5/-1.2/45/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2212",721.863194444444,841,634,9149.80026268295,6000,5,4.03693227864434,12.6752552742695,"SEQ","EURJPY","2 hours","40/6/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2112",721.863194444444,803,604,9403.67634150015,6000,6,3.63856110675335,13.0269508320581,"SEQ","EURJPY","2 hours","40/6/5/-1.1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3412",721.863194444444,761,588,7439.43659413139,6000,5,4.09773563909269,10.3058815733872,"SEQ","EURJPY","2 hours","40/6/5/-1.2/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3512",721.863194444444,761,587,8856.88883655909,6000,5,4.09773563909269,12.269483892132,"SEQ","EURJPY","2 hours","40/6/5/-1.2/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2012",721.863194444444,775,586,11777.7293677907,6000,5,4.11934964257084,16.3157360818971,"SEQ","EURJPY","2 hours","40/6/5/-1.15/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3312",721.863194444444,755,581,10886.2735622356,6000,5,4.09773563909269,15.0807987524753,"SEQ","EURJPY","2 hours","40/6/5/-1.2/45/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2612",721.863194444444,752,574,8301.40471060635,6000,5,4.09773563909269,11.4999694879793,"SEQ","EURJPY","2 hours","40/6/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2712",721.863194444444,733,551,9149.96257742912,6000,5,4.09773563909269,12.6754801295432,"SEQ","EURJPY","2 hours","40/6/5/-1.2/30/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3012",721.863194444444,717,534,10923.1856643576,6000,5,4.49629977010421,15.1319332366908,"SEQ","EURJPY","2 hours","40/6/5/-1.2/75/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1612",721.863194444444,614,464,10358.6116293518,6000,5,4.67136663244372,14.3498265447983,"SEQ","EURJPY","2 hours","40/6/5/-1.35/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1212",721.863194444444,214,158,4483.48647990709,6000,5,5.45847357061692,6.21099193643977,"SEQ","EURJPY","1 day","40/6/7/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1102",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","10/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2102",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","20/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3102",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","30/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"512",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","50/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"612",0,0,0,0,0,0,0,0,"SEQ","EURJPY","5 mins","40/6/1/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"712",0,0,0,0,0,0,0,0,"SEQ","EURJPY","15 mins","40/6/2/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"812",0,0,0,0,0,0,0,0,"SEQ","EURJPY","30 mins","40/6/3/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"912",0,0,0,0,0,0,0,0,"SEQ","EURJPY","1 hour","40/6/4/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1112",0,0,0,0,0,0,0,0,"SEQ","EURJPY","4 hours","40/6/6/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1312",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.5/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1412",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.45/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1512",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.4/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1712",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.3/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1812",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.25/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2312",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2412",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-0.95/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2512",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-0.9/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2912",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.2/60/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3112",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.2/90/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3212",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.2/105/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3712",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.2/45/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1122",721.863194444444,2004,1221,27607.3749540637,6000,7,3.70065135164432,38.2446080732938,"SEQ","EURJPY","2 hours","10/6/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1322",721.863194444444,908,704,6898.64119809095,6000,5,4.29226366688946,9.55671552613267,"SEQ","EURJPY","2 hours","40/6/5/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2022",721.863194444444,899,692,7012.54886205666,6000,5,4.29226366688946,9.71451227327584,"SEQ","EURJPY","2 hours","40/6/5/-1.05/45/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2222",721.863194444444,885,681,6439.12215292811,6000,5,4.03693227864434,8.92014193615142,"SEQ","EURJPY","2 hours","40/6/5/-1.05/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1422",721.863194444444,867,657,7347.75083327314,6000,5,4.03693227864434,10.1788689184078,"SEQ","EURJPY","2 hours","40/6/5/-1.05/30/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1622",721.863194444444,836,625,9057.18325347591,6000,5,4.29226366688946,12.5469525571898,"SEQ","EURJPY","2 hours","40/6/5/-1.05/60/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1722",721.863194444444,827,616,9736.40393291524,6000,5,4.29226366688946,13.4878797088533,"SEQ","EURJPY","2 hours","40/6/5/-1.05/75/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1822",721.863194444444,821,609,10836.199492397,6000,5,4.29226366688946,15.0114309412003,"SEQ","EURJPY","2 hours","40/6/5/-1.05/90/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1222",721.863194444444,282,206,5375.87229191141,6000,4,4.81757335136819,7.4472176075534,"SEQ","EURJPY","1 day","40/6/7/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2122",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","20/6/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3122",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","30/6/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"522",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","50/6/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"622",0,0,0,0,0,0,0,0,"SEQ","EURJPY","5 mins","40/6/1/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"722",0,0,0,0,0,0,0,0,"SEQ","EURJPY","15 mins","40/6/2/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"822",0,0,0,0,0,0,0,0,"SEQ","EURJPY","30 mins","40/6/3/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"922",0,0,0,0,0,0,0,0,"SEQ","EURJPY","1 hour","40/6/4/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1132",0,0,0,0,0,0,0,0,"SEQ","EURJPY","4 hours","40/6/6/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1922",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.05/105/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2132",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.05/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2422",0,0,0,0,0,0,0,0,"SEQ","EURJPY","2 hours","40/6/5/-1.05/45/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"832",721.863194444444,2100,1292,23615.7888893281,6000,7,3.77857809461287,32.7150477695474,"SEQ","EURJPY","2 hours","10/6/5/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1632",721.863194444444,2081,1291,47847.8701487869,6000,10,6.52732922031764,66.2838478496072,"SEQ","EURJPY","2 hours","10/6/5/-1.05/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1532",721.863194444444,2089,1284,46386.1021846795,6000,10,6.52732922031764,64.2588547825587,"SEQ","EURJPY","2 hours","10/6/5/-1.05/45/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1732",721.863194444444,2061,1276,43438.1383795904,6000,10,6.52732922031764,60.1750286119256,"SEQ","EURJPY","2 hours","10/6/5/-1.05/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"932",721.863194444444,2037,1252,25672.5940171607,6000,7,3.77857809461287,35.5643482237915,"SEQ","EURJPY","2 hours","10/6/5/-1.05/30/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1142",721.863194444444,1981,1199,31124.8066872225,6000,7,3.70065135164432,43.1173204656549,"SEQ","EURJPY","2 hours","10/6/5/-1.05/60/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1232",721.863194444444,1966,1189,32377.5112157463,6000,7,3.70065135164432,44.8526971106547,"SEQ","EURJPY","2 hours","10/6/5/-1.05/75/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1332",721.863194444444,1957,1179,33405.7952940269,6000,7,3.70065135164432,46.2771831991468,"SEQ","EURJPY","2 hours","10/6/5/-1.05/90/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1932",721.863194444444,1946,1176,33240.9143932243,6000,7,3.77857809461287,46.0487730210528,"SEQ","EURJPY","2 hours","10/6/5/-1.05/45/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1432",721.863194444444,1950,1168,76899.5478875657,6000,10,8.52532967805233,106.529254406368,"SEQ","EURJPY","2 hours","10/6/5/-1.05/105/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"732",721.863194444444,809,494,33106.0089999972,5922.716,7,10,45.861888034721,"SEQ","EURJPY","1 day","10/6/7/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1152",0,0,0,0,0,0,0,0,"SEQ","EURJPY","5 mins","10/6/1/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2142",0,0,0,0,0,0,0,0,"SEQ","EURJPY","15 mins","10/6/2/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3132",0,0,0,0,0,0,0,0,"SEQ","EURJPY","30 mins","10/6/3/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"4102",0,0,0,0,0,0,0,0,"SEQ","EURJPY","1 hour","10/6/4/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"632",0,0,0,0,0,0,0,0,"SEQ","EURJPY","4 hours","10/6/6/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"942",721.863194444444,2180,1359,21928.5570384839,6000,7,3.77857809461287,30.3777186692008,"SEQ","EURJPY","2 hours","10/6/5/-1.05/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1042",721.863194444444,2163,1352,22009.4915362663,6000,7,3.77857809461286,30.489837556,"SEQ","EURJPY","2 hours","10/6/5/-1.05/15/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"842",721.863194444444,2165,1341,21505.2266149342,6000,7,3.70065135164432,29.7912773229626,"SEQ","EURJPY","2 hours","10/6/5/-1.05/15/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1242",721.863194444444,2046,1271,26026.4782600429,6000,7,3.77857809461287,36.0545854953489,"SEQ","EURJPY","2 hours","10/6/5/-1.05/15/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"742",721.863194444444,911,554,27456.6329999979,5922.716,7,10,38.0357846352436,"SEQ","EURJPY","1 day","10/6/7/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1172",0,0,0,0,0,0,0,0,"SEQ","EURJPY","5 mins","10/6/1/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2152",0,0,0,0,0,0,0,0,"SEQ","EURJPY","15 mins","10/6/2/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3142",0,0,0,0,0,0,0,0,"SEQ","EURJPY","30 mins","10/6/3/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"4112",0,0,0,0,0,0,0,0,"SEQ","EURJPY","1 hour","10/6/4/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"642",0,0,0,0,0,0,0,0,"SEQ","EURJPY","4 hours","10/6/6/-1.05/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"167",721.936111111111,1416,1057,10800.5435461549,6000,5,3.48289939093594,14.9605254259025,"SEQ","EURUSD","5 mins","40/10/1/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"177",721.936111111111,1177,894,12450.1028819241,6000,5,4.95179328550118,17.2454358360915,"SEQ","EURUSD","15 mins","40/10/2/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"187",721.936111111111,1038,790,12006.3477667768,6000,5,8.16378425622885,16.6307621713204,"SEQ","EURUSD","30 mins","40/10/3/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"67",721.936111111111,968,735,11007.1022735268,6000,5,6.43132064128444,15.2466431642907,"SEQ","EURUSD","2 hours","40/3/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"197",721.936111111111,841,639,14773.6847802607,6000,4,9.52314390139905,20.4639781178462,"SEQ","EURUSD","1 hour","40/10/4/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"77",721.936111111111,787,596,9010.63969274988,6000,5,6.72701305641506,12.4812148250651,"SEQ","EURUSD","2 hours","40/6/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"355",721.936111111111,782,576,7453.48283446393,6000,5,5.69796699728391,10.3242970115354,"SEQ","EURUSD","2 hours","40/10/5/-0.9/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"345",721.936111111111,763,565,12591.4837811366,6000,4,8.81639598797918,17.4412715853171,"SEQ","EURUSD","2 hours","40/10/5/-0.95/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"335",721.936111111111,736,548,8965.79524738569,6000,5,5.85594637770821,12.4190979082438,"SEQ","EURUSD","2 hours","40/10/5/-1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"325",721.936111111111,715,534,8625.17378200064,6000,5,6.04858865135738,11.9472812749675,"SEQ","EURUSD","2 hours","40/10/5/-1.05/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"320",721.936111111111,716,517,7464.09325603003,6000,6,4.33130830064144,10.3389941868156,"SEQ","EURUSD","2 hours","30/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"3110",721.936111111111,681,510,7473.34624690865,6000,5,6.04858865135737,10.3518110978084,"SEQ","EURUSD","2 hours","40/10/5/-1.1/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"443",721.936111111111,646,503,5627.89519576534,6000,4,5.71376141953785,7.79555851154696,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"364",721.936111111111,641,501,5801.45249871874,6000,4,5.71376141953785,8.03596386083235,"SEQ","EURUSD","2 hours","40/10/5/-1.2/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"305",721.936111111111,650,486,9816.51505919703,6000,4,5.67581035268431,13.5974844700436,"SEQ","EURUSD","2 hours","40/10/5/-1.15/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"433",721.936111111111,631,486,6323.88126922609,6000,4,5.71376141953785,8.75961345041071,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"453",721.936111111111,628,484,7510.32439549064,6000,4,5.71376141953785,10.4030319025484,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"417",721.936111111111,626,477,8075.30057613346,6000,4,5.71376141953785,11.1856166381607,"SEQ","EURUSD","2 hours","40/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"87",721.936111111111,626,477,8075.30057613346,6000,4,5.71376141953785,11.1856166381607,"SEQ","EURUSD","2 hours","40/9/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"286",721.936111111111,589,457,6994.10011522114,6000,5,5.8474468251997,9.68797655024725,"SEQ","EURUSD","2 hours","40/10/5/-1.25/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"404",721.936111111111,609,457,8933.91796083084,6000,4,5.71376141953785,12.3749426345787,"SEQ","EURUSD","2 hours","40/10/5/-1.2/75/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"394",721.936111111111,607,454,8199.95302945286,6000,4,5.71376141953785,11.3582807443065,"SEQ","EURUSD","2 hours","40/10/5/-1.2/60/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"57",721.936111111111,556,450,7032.47131000003,2991.49701999988,4,10,9.7411269526005,"SEQ","EURUSD","2 hours","50/10/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"418",721.936111111111,595,439,10489.1192327051,6000,4,5.71376141953785,14.5291516399721,"SEQ","EURUSD","2 hours","40/10/5/-1.2/90/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"424",721.936111111111,587,434,11590.108583065,6000,4,5.71376141953785,16.0542025875766,"SEQ","EURUSD","2 hours","40/10/5/-1.2/105/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"276",721.936111111111,546,424,5322.80634601722,6000,5,3.71722610492063,7.37296038263696,"SEQ","EURUSD","2 hours","40/10/5/-1.3/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"266",721.936111111111,498,388,4993.40415247646,6000,5,3.76386338861855,6.91668428220228,"SEQ","EURUSD","2 hours","40/10/5/-1.35/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"256",721.936111111111,466,367,6549.27070192308,6000,4,6.09104755352496,9.07181480622058,"SEQ","EURUSD","2 hours","40/10/5/-1.4/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"97",721.936111111111,475,363,5709.1062781452,6000,4,5.73216809157983,7.90804918922601,"SEQ","EURUSD","2 hours","40/12/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"107",721.936111111111,399,305,7142.4657200004,5492.17634999983,6,10,9.89348726303168,"SEQ","EURUSD","2 hours","40/15/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"2113",721.936111111111,387,299,7656.09137000017,4872.06025,5,10,10.604943085915,"SEQ","EURUSD","4 hours","40/10/6/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"1113",721.936111111111,361,277,5771.11745000014,5372.35724999983,6,10,7.99394483968669,"SEQ","EURUSD","2 hours","40/18/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"127",721.936111111111,325,258,3627.01745000007,5383.72127999991,6,10,5.02401444418375,"SEQ","EURUSD","2 hours","40/21/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"137",721.936111111111,292,233,3446.11386000002,5383.72127999991,6,10,4.77343328164622,"SEQ","EURUSD","2 hours","40/24/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
"147",721.936111111111,262,206,3800.62733000004,2146.12017999999,3,10,5.26449262130772,"SEQ","EURUSD","2 hours","40/27/5/-1.2/45/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/ExitBB_Len/ExitBB_SDs"
