"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxPercentDD","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"311",25.84375,21,17,107.521220000006,131.070839999996,1.40115950382991,3,10,4.16043414752138,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/105/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"331",25.84375,20,17,131.254999999999,153.26626,1.40115950382991,2,10,5.07879081015715,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/135/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"131",25.84375,19,16,109.268230000002,62.2269199999992,1.49506628127181,2,10,4.22803308343417,"SEQ","AUDCAD","15 mins","40/10/2/-1.45/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"341",25.84375,18,15,115.827720000003,157.76832,1.43284574468085,2,10,4.48184648125769,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/150/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"121",25.84375,16,14,106.885820000003,191.713600000003,1.56632783141745,3,10,4.13584793228547,"SEQ","AUDCAD","15 mins","40/10/2/-1.5/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"91",25.84375,17,13,89.1010300000025,253.903330000003,1.44267526509989,3,10,3.44768193470385,"SEQ","AUDCAD","15 mins","40/20/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"101",25.84375,15,12,79.6788300000003,253.903330000003,1.44267526509989,3,10,3.08309862152359,"SEQ","AUDCAD","15 mins","40/25/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"351",25.84375,12,11,65.7041099999983,38.9516200000005,1.10761260355955,2,10,2.54235975816197,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"111",25.84375,13,10,56.1315200000022,253.903330000003,1.44267526509989,3,10,2.17195724304724,"SEQ","AUDCAD","15 mins","40/30/2/-1.2/45/2.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"112",25.84375,45,34,197.649810000004,174.943299999998,1.72549372037117,5,10,7.64787656590102,"SEQ","AUDCAD","15 mins","10/10/2/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"212",25.84375,38,31,171.328020000004,81.873960000001,1.72549372037117,3,10,6.62937925030243,"SEQ","AUDCAD","15 mins","20/10/2/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"510",25.84375,34,31,211.241919999999,51.7632000000001,1.72549372037117,1,10,8.17381068923816,"SEQ","AUDCAD","15 mins","50/10/2/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"172",25.84375,34,31,210.988659999999,51.7632000000001,1.72549372037117,1,10,8.16401102781131,"SEQ","AUDCAD","15 mins","40/10/2/-1.25/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"312",25.84375,33,30,186.350719999995,106.64024,1.72549372037117,2,10,7.21066873035049,"SEQ","AUDCAD","15 mins","30/10/2/-1.2/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"192",25.84375,33,30,190.974440000002,96.8514399999993,1.07501674480911,2,10,7.38957929866996,"SEQ","AUDCAD","15 mins","40/10/2/-1.15/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"362",25.84375,33,30,195.998019999998,96.8514399999993,1.72549372037117,2,10,7.58396207980644,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/30/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"372",25.84375,33,30,200.583349999995,96.8514399999993,1.72549372037117,2,10,7.76138718258747,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/45/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"402",25.84375,33,30,204.001579999998,96.8514399999993,1.72549372037117,2,10,7.89365243047152,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/90/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"413",25.84375,33,30,208.203649999999,96.8514399999993,1.72549372037117,2,10,8.05624764207975,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/105/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"422",25.84375,33,30,195.755669999997,96.8514399999993,1.72549372037117,2,10,7.57458457073748,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/15/1","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"442",25.84375,33,30,195.156889999998,96.8514399999993,1.72549372037117,2,10,7.55141533252713,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/15/2","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"452",25.84375,33,30,197.581539999997,96.8514399999993,1.72549372037117,2,10,7.64523492140256,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/15/2.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"162",25.84375,32,29,197.132789999998,51.7632000000001,1.72549372037117,1,10,7.62787095525989,"SEQ","AUDCAD","15 mins","40/10/2/-1.3/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"222",25.84375,32,29,206.829690000001,105.36872,1.13571707480337,2,10,8.00308353083438,"SEQ","AUDCAD","15 mins","40/10/2/-1/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"462",25.84375,32,29,215.249450000002,96.8514399999993,1.72549372037117,2,10,8.32887835550188,"SEQ","AUDCAD","15 mins","40/10/2/-1.2/45/1.5/15/3","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"202",25.84375,31,28,192.422919999998,104.16352,1.12468619246862,2,10,7.44562689238203,"SEQ","AUDCAD","15 mins","40/10/2/-1.1/45/1.5/15/1.5","ReEntExt/RelMM_Len/RelMM_TF/RelMM_Thres/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
